Parameter,Category,Fraction,Count
params_dense_1_activation,elu,0.5,3
params_dense_1_activation,sigmoid,0.16666666666666666,1
params_dense_1_activation,tanh,0.16666666666666666,1
params_dense_1_activation,swish,0.16666666666666666,1
params_dense_2_activation,elu,0.5,2
params_dense_2_activation,swish,0.25,1
params_dense_2_activation,relu,0.25,1
params_dense_3_activation,elu,0.5,1
params_dense_3_activation,leaky_relu,0.5,1
params_optimizer,AdamW,1.0,9
params_scaler,StandardScaler,0.5555555555555556,5
params_scaler,MinMaxScaler_0_1,0.3333333333333333,3
params_scaler,MinMaxScaler_-1_1,0.1111111111111111,1
params_tcnn1d_activation_0,elu,0.5555555555555556,5
params_tcnn1d_activation_0,leaky_relu,0.3333333333333333,3
params_tcnn1d_activation_0,relu,0.1111111111111111,1
params_tcnn1d_activation_1,swish,0.3333333333333333,3
params_tcnn1d_activation_1,elu,0.3333333333333333,3
params_tcnn1d_activation_1,tanh,0.3333333333333333,3
params_tcnn1d_activation_2,swish,0.375,3
params_tcnn1d_activation_2,elu,0.125,1
params_tcnn1d_activation_2,tanh,0.125,1
params_tcnn1d_activation_2,leaky_relu,0.125,1
params_tcnn1d_activation_2,relu,0.125,1
params_tcnn1d_activation_2,sigmoid,0.125,1
params_tcnn1d_activation_3,tanh,0.25,1
params_tcnn1d_activation_3,elu,0.25,1
params_tcnn1d_activation_3,sigmoid,0.25,1
params_tcnn1d_activation_3,relu,0.25,1
params_tcnn1d_use_batch_norm_1,True,0.5555555555555556,5
params_tcnn1d_use_batch_norm_1,False,0.4444444444444444,4
params_tcnn1d_use_batch_norm_2,False,0.625,5
params_tcnn1d_use_batch_norm_2,True,0.375,3
params_tcnn1d_use_batch_norm_3,True,0.75,3
params_tcnn1d_use_batch_norm_3,False,0.25,1
